"StartDate","EndDate","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q_RecaptchaScore","Age","Gender","Gender_4_TEXT","Q15","Q5","Q7","Q44","TravelScore","FitnessScore","FamilyScore","WorkScore","LeisureScore","PresentationType","CompleteFlag","confirmation","personalization","purchases","purchase_amount","top_lifestyle","max_lifestyle_value","accurate","generic","inaccurate","bundle","individual"
"2025-07-28 16:51:49","2025-07-28 17:05:05","100","796","True","2025-07-28 17:05:06","R_5GqDsXvlgL0fT4D","anonymous","EN","1","35-44 years old","Male","","Less than $25,000","Spending time at home with family","I focus on building a comfortable and stable home life","IM_b3K7jxlFVxXXbwy","0","0","2","0","1","Generic_Individual","true","","A little","Anker Portable Charger ($54.99),Roku Streaming Stick 4K ($46.99),Tile by Life360 Pro ($34.99),HD Mini Projector ($59.99),JBL Clip 5 Speaker ($79.95)",276.91,"FamilyScore","2",0,1,0,0,1
"2025-07-28 17:01:43","2025-07-28 17:05:36","100","233","True","2025-07-28 17:05:37","R_3KTsICcwfnMf5hC","anonymous","EN","1","55-64 years old","Male","","$75,000-$99,999","Spending time at home with family","I focus on building a comfortable and stable home life","IM_2ghGARjtqABRyjY","1","0","2","0","0","Inaccurate_Bundle","true","I read the product page and product descriptions","A little","Bundle ($230.98),HD Mini Projector ($59.99)",290.97,"FamilyScore","2",0,0,1,1,0
"2025-07-28 17:06:19","2025-07-28 17:07:53","100","93","True","2025-07-28 17:07:55","R_6rQJNSpl8Tq4ysx","anonymous","EN","0.800000011920929","45-54 years old","Male","","$100,000-$149,999","Exploring new places or taking short trips","I try to maintain a healthy body and mind","IM_b3K7jxlFVxXXbwy","1","1","0","0","1","Accurate_Bundle","true","I read the product page and product descriptions","A little","Tile by Life360 Pro ($34.99)",34.99,"TravelScore","1",1,0,0,1,0
"2025-07-28 17:06:03","2025-07-28 17:08:18","100","135","True","2025-07-28 17:08:19","R_5jkBJoAcHJv6yn0","anonymous","EN","0.8999999761581421","65+ years old","Male","","$25,000-$49,999","Exercising, going to the gym, or outdoor activities","I try to maintain a healthy body and mind","IM_3lbQIKzQjdSdYiy","0","3","0","0","0","Inaccurate_Individual","true","","A little","Anker Portable Charger ($54.99),Roku Streaming Stick 4K ($46.99)",101.98,"FitnessScore","3",0,0,1,0,1
"2025-07-28 17:06:41","2025-07-28 17:09:28","100","167","True","2025-07-28 17:09:28","R_6Ed1kZVuhwHMG2j","anonymous","EN","1","65+ years old","Male","","$75,000-$99,999","Watching shows, playing games, or relaxing","I try to maintain a healthy body and mind","IM_b3K7jxlFVxXXbwy","0","1","0","0","2","Generic_Bundle","true","I read the product page and product descriptions","A little","Bundle ($230.98)",230.98,"LeisureScore","2",0,1,0,1,0
"2025-07-28 17:08:42","2025-07-28 17:09:50","100","67","True","2025-07-28 17:09:51","R_541oUI6ouJFt4Gl","anonymous","EN","1","18-24 years old","Male","","$75,000-$99,999","Watching shows, playing games, or relaxing","I like to stay on the move and explore new environments","IM_b3K7jxlFVxXXbwy","1","0","0","0","2","Inaccurate_Bundle","true","","A little","HD Mini Projector ($59.99),JBL Clip 5 Speaker ($79.95)",139.94,"LeisureScore","2",0,0,1,1,0
"2025-07-28 17:09:05","2025-07-28 17:10:30","100","84","True","2025-07-28 17:10:30","R_3e40FbBMXsznW6U","anonymous","EN","0.8999999761581421","65+ years old","Male","","$100,000-$149,999","Spending time at home with family","I focus on building a comfortable and stable home life","IM_2ghGARjtqABRyjY","1","0","2","0","0","Accurate_Bundle","true","I read the product page and product descriptions","Not at all","None of the above ($0.00)",0,"FamilyScore","2",1,0,0,1,0
"2025-07-28 17:08:13","2025-07-28 17:10:32","100","139","True","2025-07-28 17:10:32","R_5qsZSaAjvpwUTuh","anonymous","EN","1","65+ years old","Male","","$75,000-$99,999","Exercising, going to the gym, or outdoor activities","I enjoy entertainment and look for ways to relax and have fun","IM_2ghGARjtqABRyjY","1","1","0","0","1","Accurate_Individual","true","I read the product page and product descriptions","A little","Roku Streaming Stick 4K ($46.99),JBL Clip 5 Speaker ($79.95)",126.94,"TravelScore","1",1,0,0,0,1
"2025-07-28 17:08:07","2025-07-28 17:10:42","100","155","True","2025-07-28 17:10:43","R_6zZrkV6oyUG3dyp","anonymous","EN","1","65+ years old","Female","","Less than $25,000","Spending time at home with family","I focus on building a comfortable and stable home life","IM_b3K7jxlFVxXXbwy","0","0","2","0","1","Inaccurate_Bundle","true","I read the product page and product descriptions","A little","HD Mini Projector ($59.99)",59.99,"FamilyScore","2",0,0,1,1,0
"2025-07-28 17:10:24","2025-07-28 17:11:27","100","63","True","2025-07-28 17:11:28","R_1ARwDER6DEEjcrL","anonymous","EN","1","45-54 years old","Female","","Less than $25,000","Catching up on work, studying, or learning something new","I try to maintain a healthy body and mind","IM_2ghGARjtqABRyjY","1","1","0","1","0","Accurate_Individual","true","","Definitely","Apple Airpods 4 ($129.00)",129,"TravelScore","1",1,0,0,0,1
"2025-07-28 16:52:09","2025-07-28 17:11:40","100","1170","True","2025-07-28 17:11:40","R_3lnrmg4X5NFcHuF","anonymous","EN","0.8999999761581421","55-64 years old","Female","","$50,000-$74,999","Spending time at home with family","I enjoy entertainment and look for ways to relax and have fun","IM_2ghGARjtqABRyjY","1","0","1","0","1","Generic_Individual","true","I read the product page and product descriptions","Not at all","Anker Portable Charger ($54.99),Roku Streaming Stick 4K ($46.99),Tile by Life360 Pro ($34.99),HD Mini Projector ($59.99),JBL Clip 5 Speaker ($79.95)",276.91,"TravelScore","1",0,1,0,0,1
"2025-07-28 17:10:24","2025-07-28 17:12:17","100","112","True","2025-07-28 17:12:17","R_37Q2dHmFDpvuBeI","anonymous","EN","0.699999988079071","35-44 years old","Male","","$50,000-$74,999","Watching shows, playing games, or relaxing","I focus on building a comfortable and stable home life","IM_2ghGARjtqABRyjY","1","0","1","0","1","Generic_Bundle","true","I read the product page and product descriptions","A little","Bundle ($230.98)",230.98,"TravelScore","1",0,1,0,1,0
"2025-07-28 17:11:03","2025-07-28 17:12:21","100","78","True","2025-07-28 17:12:21","R_6Is0nBmGzXaxJ7P","anonymous","EN","1","18-24 years old","Non-binary / third gender","","$25,000-$49,999","Catching up on work, studying, or learning something new","I focus on building a comfortable and stable home life","IM_b3K7jxlFVxXXbwy","0","0","1","1","1","Generic_Individual","true","I read the product page and product descriptions","Not at all","Anker Portable Charger ($54.99),Roku Streaming Stick 4K ($46.99),HD Mini Projector ($59.99),JBL Clip 5 Speaker ($79.95)",241.92,"FamilyScore","1",0,1,0,0,1
"2025-07-28 16:54:24","2025-07-28 17:13:55","100","1171","True","2025-07-28 17:13:56","R_1FeM4UkcKTK1rK2","anonymous","EN","1","35-44 years old","Female","","$25,000-$49,999","Watching shows, playing games, or relaxing","Advancing in my career or studies is my top priority","IM_2ghGARjtqABRyjY","1","0","0","1","1","Accurate_Individual","true","I read the product page and product descriptions","Definitely","Anker Portable Charger ($54.99)",54.99,"TravelScore","1",1,0,0,0,1
"2025-07-28 17:09:32","2025-07-28 17:14:22","100","289","True","2025-07-28 17:14:23","R_1dFIxEHxphDZSIo","anonymous","EN","0.699999988079071","65+ years old","Male","","$75,000-$99,999","Spending time at home with family","I focus on building a comfortable and stable home life","IM_2ghGARjtqABRyjY","1","0","2","0","0","Accurate_Bundle","true","I read the product page and product descriptions","Not at all","None of the above ($0.00)",0,"FamilyScore","2",1,0,0,1,0
"2025-07-28 16:54:07","2025-07-28 17:14:26","100","1219","True","2025-07-28 17:14:27","R_3oI8lBhWC6zpROA","anonymous","EN","0.8999999761581421","65+ years old","Female","","$50,000-$74,999","Watching shows, playing games, or relaxing","I try to maintain a healthy body and mind","IM_2ghGARjtqABRyjY","1","1","0","0","1","Inaccurate_Individual","true","I read the product page and product descriptions","Not at all","Anker Portable Charger ($54.99)",54.99,"TravelScore","1",0,0,1,0,1
"2025-07-28 17:08:41","2025-07-28 17:15:21","100","399","True","2025-07-28 17:15:22","R_3mmAtlqvi9C50qq","anonymous","EN","0.8999999761581421","65+ years old","Male","","Less than $25,000","Watching shows, playing games, or relaxing","I like to stay on the move and explore new environments","IM_2ghGARjtqABRyjY","2","0","0","0","1","Inaccurate_Individual","true","","Not at all","Tile by Life360 Pro ($34.99)",34.99,"TravelScore","2",0,0,1,0,1
"2025-07-28 17:13:08","2025-07-28 17:15:23","100","134","True","2025-07-28 17:15:23","R_5hhQAypsHDJfPHz","anonymous","EN","0.8999999761581421","65+ years old","Male","","$100,000-$149,999","Exploring new places or taking short trips","I try to maintain a healthy body and mind","IM_2ghGARjtqABRyjY","2","1","0","0","0","Inaccurate_Bundle","true","I read the product page and product descriptions","Definitely","HD Mini Projector ($59.99)",59.99,"TravelScore","2",0,0,1,1,0
"2025-07-28 17:11:16","2025-07-28 17:15:25","100","248","True","2025-07-28 17:15:25","R_32P1yapRyUd5m1m","anonymous","EN","1","65+ years old","Male","","Less than $25,000","Watching shows, playing games, or relaxing","I enjoy entertainment and look for ways to relax and have fun","IM_b3K7jxlFVxXXbwy","0","0","0","0","3","Generic_Bundle","true","I read the product page and product descriptions","A little","HD Mini Projector ($59.99)",59.99,"LeisureScore","3",0,1,0,1,0
"2025-07-28 17:11:24","2025-07-28 17:15:43","100","259","True","2025-07-28 17:15:44","R_6exSyHG50upvfgt","anonymous","EN","0.8999999761581421","65+ years old","Female","","$25,000-$49,999","Spending time at home with family","I try to maintain a healthy body and mind","IM_2ghGARjtqABRyjY","1","1","1","0","0","Inaccurate_Individual","true","I read the product page and product descriptions","A little","Anker Portable Charger ($54.99),Tile by Life360 Pro ($34.99),HD Mini Projector ($59.99),JBL Clip 5 Speaker ($79.95)",229.92,"TravelScore","1",0,0,1,0,1
"2025-07-28 17:01:02","2025-07-28 17:16:20","100","918","True","2025-07-28 17:16:21","R_30oELrrObeLoGMm","anonymous","EN","1","65+ years old","Male","","$75,000-$99,999","Watching shows, playing games, or relaxing","I try to maintain a healthy body and mind","IM_6Jt3FMUSSNIp8W2","0","1","1","0","1","Generic_Individual","true","I read the product page and product descriptions","Definitely","Apple Airpods 4 ($129.00),HD Mini Projector ($59.99),JBL Clip 5 Speaker ($79.95)",268.94,"FitnessScore","1",0,1,0,0,1
"2025-07-28 17:11:29","2025-07-28 17:17:04","100","334","True","2025-07-28 17:17:04","R_1OT1kVqlegEnyOB","anonymous","EN","1","65+ years old","Male","","$50,000-$74,999","Spending time at home with family","I try to maintain a healthy body and mind","IM_2ghGARjtqABRyjY","1","1","1","0","0","Generic_Individual","true","I read the product page and product descriptions","A little","None of the above ($0.00)",0,"TravelScore","1",0,1,0,0,1
"2025-07-28 17:13:43","2025-07-28 17:17:23","100","220","True","2025-07-28 17:17:24","R_7hzk0hjnHZ3YA26","anonymous","EN","1","65+ years old","Male","","$25,000-$49,999","Watching shows, playing games, or relaxing","I try to maintain a healthy body and mind","IM_6Jt3FMUSSNIp8W2","0","1","1","0","1","Accurate_Individual","true","I read the product page and product descriptions","A little","Roku Streaming Stick 4K ($46.99)",46.99,"FitnessScore","1",1,0,0,0,1
"2025-07-28 17:16:16","2025-07-28 17:19:27","100","190","True","2025-07-28 17:19:28","R_5zD3fgWg79puzKy","anonymous","EN","0.5","55-64 years old","Male","","$75,000-$99,999","Watching shows, playing games, or relaxing","I enjoy entertainment and look for ways to relax and have fun","IM_b3K7jxlFVxXXbwy","0","0","0","0","3","Generic_Bundle","true","I read the product page and product descriptions","A little","None of the above ($0.00)",0,"LeisureScore","3",0,1,0,1,0
"2025-07-25 17:39:54","2025-07-25 17:42:37","100","163","True","2025-07-25 17:42:38","R_6c7Pbw9YezGKu3f","anonymous","EN","0.8999999761581421","25-34 years old","Male","","$50,000-$74,999","Watching shows, playing games, or relaxing","I enjoy entertainment and look for ways to relax and have fun","IM_b3K7jxlFVxXXbwy","0","0","0","0","3","Accurate_Bundle","true","I read the product page and product descriptions","Definitely","Tile by Life360 Pro ($34.99)",34.99,"LeisureScore","3",1,0,0,1,0
"2025-07-25 17:40:47","2025-07-25 17:45:11","100","263","True","2025-07-25 17:45:11","R_6IE359uKccl3oMN","anonymous","EN","0.8999999761581421","25-34 years old","Female","","$25,000-$49,999","Watching shows, playing games, or relaxing","I enjoy entertainment and look for ways to relax and have fun","IM_b3K7jxlFVxXXbwy","0","0","0","0","3","Inaccurate_Individual","true","I read the product page and product descriptions","A little","None of the above ($0.00",0,"LeisureScore","3",0,0,1,0,1
"2025-07-25 17:44:01","2025-07-25 17:48:54","100","293","True","2025-07-25 17:48:55","R_1dZILbd8Wdmzy3D","anonymous","EN","0.800000011920929","18-24 years old","Male","","$50,000-$74,999","Exercising, going to the gym, or outdoor activities","I focus on building a comfortable and stable home life","IM_b3K7jxlFVxXXbwy","0","1","1","0","1","Generic_Individual","true","I read the product page and product descriptions","Definitely","Apple Airpods 4 ($129.00),Roku Streaming Stick 4K ($46.99),Tile by Life360 Pro ($34.99),HD Mini Projector ($59.99)",270.97,"FitnessScore","1",0,1,0,0,1
"2025-07-25 18:47:32","2025-07-25 18:51:19","100","226","True","2025-07-25 18:51:20","R_6QbMxVp7CePcDAJ","anonymous","EN","1","25-34 years old","Female","","$75,000-$99,999","Watching shows, playing games, or relaxing","I enjoy entertainment and look for ways to relax and have fun","IM_b3K7jxlFVxXXbwy","0","0","0","0","3","Inaccurate_Bundle","true","I read the product page and product descriptions","Not at all","Bundle ($230.98)",230.98,"LeisureScore","3",0,0,1,1,0
"2025-07-25 19:09:05","2025-07-25 19:11:49","100","164","True","2025-07-25 19:11:50","R_5Q0ewgPTvdPZsaB","anonymous","EN","1","18-24 years old","Female","","Prefer not to say","Spending time at home with family","I focus on building a comfortable and stable home life","IM_2ghGARjtqABRyjY","1","0","2","0","0","Accurate_Individual","true","I read the product page and product descriptions","Definitely","Tile by Life360 Pro ($34.99)",34.99,"FamilyScore","2",1,0,0,0,1
"2025-07-25 20:09:20","2025-07-25 20:12:28","100","187","True","2025-07-25 20:12:28","R_5Pn7zc6DFww509r","anonymous","EN","0.699999988079071","55-64 years old","Male","","$100,000-$149,999","Exploring new places or taking short trips","I like to stay on the move and explore new environments","IM_2ghGARjtqABRyjY","3","0","0","0","0","Generic_Individual","true","I read the product page and product descriptions","Not at all","Anker Portable Charger ($54.99)",54.99,"TravelScore","3",0,1,0,0,1
"2025-07-25 22:05:15","2025-07-25 22:12:52","100","457","True","2025-07-25 22:12:53","R_6qByWKmpYfg0l8C","anonymous","EN","0.800000011920929","55-64 years old","Female","","$100,000-$149,999","Exploring new places or taking short trips","I like to stay on the move and explore new environments","IM_2ghGARjtqABRyjY","3","0","0","0","0","Accurate_Individual","true","I read the product page and product descriptions","A little","Apple Airpods 4 ($129.00)",129,"TravelScore","3",1,0,0,0,1
"2025-07-27 11:02:49","2025-07-27 11:06:16","100","207","True","2025-07-27 11:06:17","R_15SmeWNsQVzSqE6","anonymous","EN","0.800000011920929","25-34 years old","Male","","$100,000-$149,999","Exercising, going to the gym, or outdoor activities","Advancing in my career or studies is my top priority","IM_ac1nk23vrUF5PBs","0","1","0","2","0","Accurate_Bundle","true","I read the product page and product descriptions","Definitely","JBL Clip 5 Speaker ($79.95)",79.95,"WorkScore","2",1,0,0,1,0
"2025-07-27 11:35:27","2025-07-27 11:37:15","100","107","True","2025-07-27 11:37:15","R_6FxFOyozXeZAo8h","anonymous","EN","1","35-44 years old","Female","","$100,000-$149,999","Spending time at home with family","I focus on building a comfortable and stable home life","IM_ac1nk23vrUF5PBs","0","0","2","1","0","Generic_Bundle","true","I read the product page and product descriptions","A little","HD Mini Projector ($59.99)",59.99,"FamilyScore","2",0,1,0,1,0
"2025-07-27 11:42:02","2025-07-27 11:43:56","100","114","True","2025-07-27 11:43:57","R_1JXbXcFLZCqU8fu","anonymous","EN","1","25-34 years old","Female","","$75,000-$99,999","Watching shows, playing games, or relaxing","Advancing in my career or studies is my top priority","IM_ac1nk23vrUF5PBs","0","0","0","2","1","Inaccurate_Individual","true","I read the product page and product descriptions","Not at all","None of the above ($0.00)",0,"WorkScore","2",0,0,1,0,1
"2025-07-27 11:41:05","2025-07-27 11:45:47","100","282","True","2025-07-27 11:45:48","R_7QBRqwdvGzCV31f","anonymous","EN","1","25-34 years old","Male","","Prefer not to say","Catching up on work, studying, or learning something new","Advancing in my career or studies is my top priority","IM_2ghGARjtqABRyjY","1","0","0","2","0","Inaccurate_Individual","true","I read the product page and product descriptions","A little","Anker Portable Charger ($54.99),HD Mini Projector ($59.99)",114.98,"WorkScore","2",0,0,1,0,1
"2025-07-27 12:57:28","2025-07-27 13:02:56","100","328","True","2025-07-27 13:02:57","R_1K1PfV08GF99n9y","anonymous","EN","0.8999999761581421","45-54 years old","Male","","$150,000 or more","Catching up on work, studying, or learning something new","Advancing in my career or studies is my top priority","IM_2ghGARjtqABRyjY","1","0","0","2","0","Inaccurate_Bundle","true","I read the product page and product descriptions","Not at all","None of the above ($0.00)",0,"WorkScore","2",0,0,1,1,0
"2025-07-27 13:23:11","2025-07-27 13:27:17","100","245","True","2025-07-27 13:27:18","R_7f9Nc0U0iLPHbK8","anonymous","EN","0.5","35-44 years old","Female","","$150,000 or more","Catching up on work, studying, or learning something new","I try to maintain a healthy body and mind","IM_ac1nk23vrUF5PBs","0","1","0","2","0","Accurate_Individual","true","I read the product page and product descriptions","A little","Apple Airpods 4 ($129.00),Anker Portable Charger ($54.99),HD Mini Projector ($59.99)",243.98,"WorkScore","2",1,0,0,0,1
"2025-07-27 14:05:04","2025-07-27 14:06:22","100","77","True","2025-07-27 14:06:23","R_7LtlcF5FCG4WKSv","anonymous","EN","1","18-24 years old","Male","","$100,000-$149,999","Exploring new places or taking short trips","Advancing in my career or studies is my top priority","IM_2ghGARjtqABRyjY","2","0","0","1","0","Generic_Bundle","true","I read the product page and product descriptions","Not at all","Bundle ($230.98)",230.98,"TravelScore","2",0,1,0,1,0
"2025-07-27 14:28:55","2025-07-27 14:31:33","100","157","True","2025-07-27 14:31:33","R_7zJ70wNoLYXUVvy","anonymous","EN","1","25-34 years old","Male","","$75,000-$99,999","Exercising, going to the gym, or outdoor activities","Advancing in my career or studies is my top priority","IM_ac1nk23vrUF5PBs","0","1","0","2","0","Accurate_Bundle","true","I read the product page and product descriptions","A little","Tile by Life360 Pro ($34.99),JBL Clip 5 Speaker ($79.95)",114.94,"WorkScore","2",1,0,0,1,0
"2025-07-27 15:39:50","2025-07-27 15:43:31","100","220","True","2025-07-27 15:43:32","R_3z9P2q5bcRH8AUx","anonymous","EN","1","25-34 years old","Male","","$150,000 or more","Spending time at home with family","I focus on building a comfortable and stable home life","IM_6Jt3FMUSSNIp8W2","0","0","3","0","0","Generic_Individual","true","I read the product page and product descriptions","A little","Anker Portable Charger ($54.99)",54.99,"FamilyScore","3",0,1,0,0,1
"2025-07-27 15:56:19","2025-07-27 16:00:06","100","227","True","2025-07-27 16:00:07","R_7chGLhxTvTDZplL","anonymous","EN","1","35-44 years old","Male","","$150,000 or more","Spending time at home with family","Advancing in my career or studies is my top priority","IM_3lbQIKzQjdSdYiy","0","1","1","1","0","Inaccurate_Individual","true","I read the product page and product descriptions","Not at all","JBL Clip 5 Speaker ($79.95)",79.95,"FitnessScore","1",0,0,1,0,1
"2025-07-27 16:01:00","2025-07-27 16:03:01","100","120","True","2025-07-27 16:03:02","R_7kXPpoWlhb5hTDr","anonymous","EN","1","18-24 years old","Female","","$50,000-$74,999","Catching up on work, studying, or learning something new","I enjoy entertainment and look for ways to relax and have fun","IM_2ghGARjtqABRyjY","1","0","0","1","1","Generic_Individual","true","I read the product page and product descriptions","Not at all","Tile by Life360 Pro ($34.99)",34.99,"TravelScore","1",0,1,0,0,1
"2025-07-27 16:18:05","2025-07-27 16:20:27","100","141","True","2025-07-27 16:20:27","R_5o7Fyb6BtxSFrUk","anonymous","EN","0.800000011920929","25-34 years old","Male","","$150,000 or more","Exercising, going to the gym, or outdoor activities","Advancing in my career or studies is my top priority","IM_2ghGARjtqABRyjY","1","1","0","1","0","Accurate_Individual","true","I read the product page and product descriptions","A little","Apple Airpods 4 ($129.00),JBL Clip 5 Speaker ($79.95)",208.95,"TravelScore","1",1,0,0,0,1
"2025-07-27 16:50:51","2025-07-27 16:53:40","100","169","True","2025-07-27 16:53:41","R_7oFOgjgiVOhXLIQ","anonymous","EN","1","25-34 years old","Female","","Less than $25,000","Exercising, going to the gym, or outdoor activities","Advancing in my career or studies is my top priority","IM_ac1nk23vrUF5PBs","0","1","0","2","0","Accurate_Bundle","true","I read the product page and product descriptions","Not at all","None of the above ($0.00)",0,"WorkScore","2",1,0,0,1,0
"2025-07-27 16:55:51","2025-07-27 16:57:59","100","127","True","2025-07-27 16:57:59","R_5qdI0XdT1ceV3xb","anonymous","EN","0.800000011920929","25-34 years old","Female","","$25,000-$49,999","Exploring new places or taking short trips","I try to maintain a healthy body and mind","IM_2ghGARjtqABRyjY","2","1","0","0","0","Generic_Bundle","true","I read the product page and product descriptions","Not at all","None of the above ($0.00)",0,"TravelScore","2",0,1,0,1,0
"2025-07-27 17:06:05","2025-07-27 17:09:20","100","194","True","2025-07-27 17:09:21","R_1mluN0cWZFHOHn0","anonymous","EN","1","25-34 years old","Female","","$100,000-$149,999","Watching shows, playing games, or relaxing","I focus on building a comfortable and stable home life","IM_2ghGARjtqABRyjY","1","0","1","0","1","Inaccurate_Bundle","true","I read the product page and product descriptions","A little","None of the above ($0.00)",0,"TravelScore","1",0,0,1,1,0
"2025-07-27 17:19:00","2025-07-27 17:21:53","100","173","True","2025-07-27 17:21:54","R_6KILAWEC2usDokD","anonymous","EN","1","25-34 years old","Male","","$50,000-$74,999","Exercising, going to the gym, or outdoor activities","Advancing in my career or studies is my top priority","IM_6Jt3FMUSSNIp8W2","0","1","1","1","0","Accurate_Individual","true","I read the product page and product descriptions","Definitely","None of the above ($0.00)",0,"FitnessScore","1",1,0,0,0,1
"2025-07-27 17:49:44","2025-07-27 17:52:08","100","144","True","2025-07-27 17:52:09","R_6FOogSJDVm9q3jH","anonymous","EN","0.800000011920929","35-44 years old","Male","","Prefer not to say","Exploring new places or taking short trips","I try to maintain a healthy body and mind","IM_2ghGARjtqABRyjY","2","1","0","0","0","Generic_Individual","true","I read the product page and product descriptions","A little","Apple Airpods 4 ($129.00),HD Mini Projector ($59.99)",188.99,"TravelScore","2",0,1,0,0,1
"2025-07-27 17:59:02","2025-07-27 18:01:14","100","132","True","2025-07-27 18:01:15","R_6jI234Mx3bkqLL7","anonymous","EN","0.800000011920929","45-54 years old","Male","","$150,000 or more","Catching up on work, studying, or learning something new","Advancing in my career or studies is my top priority","IM_2ghGARjtqABRyjY","1","0","0","2","0","Inaccurate_Individual","true","I read the product page and product descriptions","A little","Anker Portable Charger ($54.99)",54.99,"WorkScore","2",0,0,1,0,1
"2025-07-27 18:43:44","2025-07-27 18:47:21","100","217","True","2025-07-27 18:47:22","R_5pzpjhntk4sCgeo","anonymous","EN","1","25-34 years old","Female","","$75,000-$99,999","Catching up on work, studying, or learning something new","Advancing in my career or studies is my top priority","IM_ac1nk23vrUF5PBs","0","0","0","3","0","Generic_Bundle","true","I read the product page and product descriptions","Definitely","HD Mini Projector ($59.99)",59.99,"WorkScore","3",0,1,0,1,0
"2025-07-27 19:06:58","2025-07-27 19:10:47","100","228","True","2025-07-27 19:10:48","R_1ez996iGRPVXDTF","anonymous","EN","0.800000011920929","25-34 years old","Male","","$150,000 or more","Catching up on work, studying, or learning something new","Advancing in my career or studies is my top priority","IM_ac1nk23vrUF5PBs","0","0","0","3","0","Accurate_Bundle","true","I read the product page and product descriptions","A little","None of the above ($0.00)",0,"WorkScore","3",1,0,0,1,0
"2025-07-27 19:55:21","2025-07-27 19:58:25","100","183","True","2025-07-27 19:58:26","R_1MxLiZnkouEdcT7","anonymous","EN","1","35-44 years old","Male","","Prefer not to say","Exercising, going to the gym, or outdoor activities","I try to maintain a healthy body and mind","IM_2ghGARjtqABRyjY","1","2","0","0","0","Inaccurate_Bundle","true","I read the product page and product descriptions","Not at all","None of the above ($0.00)",0,"FitnessScore","2",0,0,1,1,0
"2025-07-27 20:43:32","2025-07-27 20:46:18","100","165","True","2025-07-27 20:46:18","R_32EcrzTOWVrLLIL","anonymous","EN","1","25-34 years old","Male","","$75,000-$99,999","Watching shows, playing games, or relaxing","I like to stay on the move and explore new environments","IM_6Jt3FMUSSNIp8W2","1","0","1","0","1","Accurate_Individual","true","I read the product page and product descriptions","A little","Anker Portable Charger ($54.99),Tile by Life360 Pro ($34.99),JBL Clip 5 Speaker ($79.95)",169.93,"TravelScore","1",1,0,0,0,1
"2025-07-27 21:24:35","2025-07-27 21:26:55","100","140","True","2025-07-27 21:26:56","R_5KSHUkx6HdDaNmV","anonymous","EN","1","25-34 years old","Male","","$150,000 or more","Watching shows, playing games, or relaxing","Advancing in my career or studies is my top priority","IM_2ghGARjtqABRyjY","1","0","0","1","1","Generic_Individual","true","I read the product page and product descriptions","A little","Apple Airpods 4 ($129.00),Anker Portable Charger ($54.99),HD Mini Projector ($59.99)",243.98,"TravelScore","1",0,1,0,0,1
"2025-07-27 22:44:09","2025-07-27 22:49:59","100","350","True","2025-07-27 22:50:00","R_3WYQYTuv520Qxln","anonymous","EN","0.8999999761581421","25-34 years old","Female","","$75,000-$99,999","Spending time at home with family","Advancing in my career or studies is my top priority","IM_ac1nk23vrUF5PBs","0","0","1","2","0","Inaccurate_Bundle","true","I read the product page and product descriptions","A little","Tile by Life360 Pro ($34.99)",34.99,"WorkScore","2",0,0,1,1,0
"2025-07-27 23:15:24","2025-07-27 23:20:08","100","284","True","2025-07-27 23:20:09","R_3dmV9zbrlMally4","anonymous","EN","0.800000011920929","25-34 years old","Female","","$150,000 or more","Watching shows, playing games, or relaxing","Advancing in my career or studies is my top priority","IM_2ghGARjtqABRyjY","1","0","0","1","1","Inaccurate_Individual","true","I read the product page and product descriptions","Not at all","None of the above ($0.00",0,"TravelScore","1",0,0,1,0,1
"2025-07-28 07:03:17","2025-07-28 07:05:43","100","146","True","2025-07-28 07:05:44","R_6CQaa1XKsSrdleJ","anonymous","EN","1","25-34 years old","Female","","$100,000-$149,999","Watching shows, playing games, or relaxing","I try to maintain a healthy body and mind","IM_b3K7jxlFVxXXbwy","0","1","0","0","2","Generic_Bundle","true","I read the product page and product descriptions","A little","None of the above ($0.00)",0,"LeisureScore","2",0,1,0,1,0
"2025-07-28 07:22:54","2025-07-28 07:25:28","100","154","True","2025-07-28 07:25:29","R_6Oe84PijqgGb6hj","anonymous","EN","1","18-24 years old","Female","","$50,000-$74,999","Watching shows, playing games, or relaxing","Advancing in my career or studies is my top priority","IM_b3K7jxlFVxXXbwy","0","0","0","1","2","Accurate_Bundle","true","I read the product page and product descriptions","A little","HD Mini Projector ($59.99)",59.99,"LeisureScore","2",1,0,0,1,0
"2025-07-28 07:40:49","2025-07-28 07:45:20","100","271","True","2025-07-28 07:45:21","R_5qx5VaC9mKbFPxZ","anonymous","EN","0.8999999761581421","18-24 years old","Female","","$50,000-$74,999","Catching up on work, studying, or learning something new","Advancing in my career or studies is my top priority","IM_2ghGARjtqABRyjY","1","0","0","2","0","Inaccurate_Individual","true","I read the product page and product descriptions","Definitely","Apple Airpods 4 ($129.00),Roku Streaming Stick 4K ($46.99),HD Mini Projector ($59.99)",235.98,"WorkScore","2",0,0,1,0,1
"2025-07-28 08:56:22","2025-07-28 08:59:03","100","160","True","2025-07-28 08:59:03","R_7EfWHPPwXqwxcKl","anonymous","EN","1","35-44 years old","Male","","$150,000 or more","Spending time at home with family","I focus on building a comfortable and stable home life","IM_2ghGARjtqABRyjY","1","0","2","0","0","Accurate_Individual","true","I read the product page and product descriptions","Definitely","Apple Airpods 4 ($129.00),Tile by Life360 Pro ($34.99)",163.99,"FamilyScore","2",1,0,0,0,1
